;track_uri;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;valence;tempo
4194;2sXtpY9mCTXnUTUSQqrXbX;0.272;0.876;4;-7.135;0.0397;4.18e-05;0.0191;0.585;102.718
4195;5EnYT6F7wEcdege6mDHEfO;0.801;0.727;0;-4.687;0.0606;0.0864;0.00406;0.218;107.371
4196;1Sgj10byiGzPpI2IrXSFEn;0.817;0.552;8;-10.8;0.385;0.0318;7.01e-06;0.808;102.011
4197;1MQWtVcs0PKsY4PA6ZvLiy;0.703;0.529;7;-11.112;0.1;0.0168;0.00057;0.772;128.059
4198;6uNT5gGBOqbR59ds7K1oKM;0.395;0.876;7;-5.236;0.0453;5.18e-05;0.517;0.258;133.981
4199;5qG0kQf4fFFCeavzUAwAC7;0.317;0.94;4;-5.33;0.114;0.00573;0.0033;0.228;103.396
4200;4TjmKPDZxh40sj2j1d03Co;0.801;0.586;10;-7.889;0.0337;0.237;3.34e-05;0.975;180.198
4201;6PJ8FF6UR8FZXfEvpHkIVN;0.617;0.439;9;-5.63;0.0269;0.424;0.0;0.242;139.979
4202;6kbyqNrFfTxp2Y1lxMKh7T;0.307;0.953;7;-5.267;0.0709;0.0287;0.717;0.469;150.268
4203;3pRaLNL3b8x5uBOcsgvdqM;0.324;0.136;0;-10.33;0.0318;0.931;0.00117;0.0831;97.256
4204;01OFymiHwXOqOBBD1AtQJd;0.716;0.793;9;-5.138;0.327;0.0801;0.0;0.543;96.751
4205;3zYpRGnnoegSpt3SguSo3W;0.827;0.595;3;-13.909;0.0565;0.182;0.0;0.921;118.741
4206;7p99XkC6Yjq6knhqkshp9I;0.455;0.869;2;-5.226;0.0398;7.36e-05;0.00843;0.424;134.098
4207;5L7Ksck3LzMrn3djt18KHg;0.901;0.655;9;-7.468;0.233;0.0149;0.0147;0.751;101.988
4208;0Im8piS5MwtQAnpWVla5iw;0.411;0.953;6;-3.853;0.073;0.000209;0.0007;0.216;134.823
4209;3W35uY6gLeIWhW2XYMRkeN;0.386;0.953;11;-4.203;0.148;4.17e-05;0.0;0.248;149.999
4210;6pBM20jZldvNlbNcnwAX0y;0.782;0.866;3;-3.763;0.0489;0.0505;1.39e-05;0.896;138.859
4211;6fybp4N6eW3bsFAvARxyVe;0.518;0.938;8;-5.964;0.0416;0.021;0.000305;0.71;139.138
4212;37sINbJZcFdHFAsVNsPq1i;0.49;0.885;3;-4.121;0.0396;0.00218;0.0;0.64;166.996
4213;1gzIbdFnGJ226LTl0Cn2SX;0.673;0.814;9;-5.411;0.0367;0.0133;0.00293;0.728;147.193
4214;54ZY15hepuiIMeWD1amnkQ;0.812;0.58;6;-6.544;0.0512;0.0751;0.000888;0.301;126.919
4215;7xJzcq1r4F1ryMujB1Caqq;0.479;0.425;0;-12.537;0.0994;0.833;0.000834;0.162;85.203
4216;6cPh1SbMVSp4E3XPRrGCS3;0.206;0.95;1;-4.27;0.0639;0.000994;0.939;0.125;96.077
4217;2RiBogNRfulkNf7fVbPOrJ;0.637;0.864;8;-4.381;0.0468;0.484;0.0;0.706;99.995
4218;3s03nrUInN3NAVjQtmnS0O;0.359;0.762;11;-8.323;0.032;0.0105;0.281;0.167;89.259
4219;2T8MP8QR1qP6XhCFJj4wxa;0.417;0.981;6;-3.607;0.137;0.000724;2.82e-06;0.367;168.056
4220;3Si9Q1hGe0LW5guNM4MWLR;0.472;0.975;2;-4.271;0.111;1.34e-05;0.479;0.718;165.001
4221;0Ja4hLKiUSw01E01pJ1yGr;0.673;0.808;9;-6.183;0.0491;0.0121;0.878;0.303;130.041
4222;0AJhcuRl3i1FfPNr88ZScv;0.721;0.805;11;-5.049;0.0473;0.0193;0.000107;0.711;120.009
4223;7GtrWkU5QsMWNsHAxNXtCR;0.435;0.797;4;-5.322;0.0801;0.0553;0.0;0.521;105.128
4224;7BpYWzZwrsljT1eIjb0TqR;0.639;0.814;2;-5.632;0.0385;0.0029;2.98e-05;0.904;123.922
4225;60l2m3BD5VY0HSc3xmSpPI;0.245;0.749;8;-9.352;0.0599;0.00252;7.87e-06;0.221;118.363
4226;5OiTb6hLwds61UxYCWQRXo;0.511;0.0617;1;-16.78;0.0895;0.983;0.919;0.628;143.298
4227;50XuBmcV8THyLBczxD0c2k;0.442;0.976;1;-3.064;0.0837;3.65e-05;0.0;0.516;174.047
4228;6GFXIQYQ3hh3yUy2kOWbbz;0.307;0.926;4;-6.861;0.0499;0.0194;0.00131;0.662;117.135
4229;6HUnnBwYZqcED1eQztxMBN;0.744;0.836;6;-2.396;0.0507;0.0435;0.0;0.36;114.965
4230;7tKJdRgB0D95Rr3BOb7MTp;0.802;0.355;10;-10.501;0.0318;0.763;0.000175;0.401;108.249
4231;4lN5YgMQNBANIKWSl6G54k;0.398;0.586;6;-4.975;0.0344;0.0166;0.0;0.214;176.043
4232;0cJPLFrlV7TTCyPLupHzcH;0.686;0.92;2;-6.231;0.0566;0.301;0.27;0.225;135.027
4233;4SIaLMSv2V9o910QnZwkn9;0.471;0.608;8;-5.171;0.141;0.259;0.0;0.552;92.98
4234;3Ol2xnObFdKV9pmRD2t9x8;0.791;0.587;3;-5.075;0.0413;0.407;0.0;0.536;96.057
4235;09JxX9P3dqSl0I3lDGrTie;0.506;0.913;3;-5.301;0.0512;0.138;0.000853;0.894;151.182
4236;4efKX7NRX7lK3y1DvoSWx1;0.729;0.775;11;-5.066;0.0371;0.14;1.22e-05;0.423;105.998
4237;2jk2cRkm20HGZplxGUv7pt;0.643;0.899;2;-5.968;0.0803;0.00496;0.0;0.805;134.996
4238;753KutoAy00apPsplMRetG;0.332;0.725;11;-5.809;0.116;0.000209;0.607;0.422;182.364
4239;4Tkxvxb3cEV9uM4oXcWQ4s;0.39;0.964;6;-4.778;0.0741;0.0123;3.9e-05;0.541;147.359
4240;3IAfUEeaXRX9s9UdKOJrFI;0.812;0.736;4;-5.421;0.0833;0.152;0.00254;0.396;91.993
4241;3u0WAeE58IqNlHv2gsvlRY;0.545;0.861;9;-5.426;0.0316;0.000232;0.000881;0.302;127.402
4242;5qyJ5rKvb8TbNDNbuctVSg;0.416;0.633;4;-7.479;0.11;0.0654;2.66e-06;0.735;104.211
4243;2V65y3PX4DkRhy1djlxd9p;0.612;0.84;11;-3.145;0.0509;0.112;0.0;0.438;129.042
4244;4jVkjleYlBdF98VsZZsi8M;0.42;0.583;6;-4.938;0.0348;0.0209;0.0;0.191;176.054
4245;0HDaKOlVAfUWXdFR2RhBtN;0.441;0.922;6;-6.644;0.0655;0.000179;1.97e-06;0.565;175.411
4246;5HktkLHDbjA6LTyRTBEzHy;0.637;0.891;11;-4.139;0.0345;0.0742;0.000622;0.933;126.002
4247;6q9CRTF8dyABIcKj7bCJwf;0.301;0.813;2;-8.786;0.0569;0.000659;0.000587;0.235;109.25
4248;2ygMBIctKIAfbEBcT9065L;0.648;0.931;1;-3.15;0.181;0.00937;0.0;0.744;153.649
4249;0pDwoEECTG4VVUH33XmpyE;0.394;0.61;7;-5.249;0.0313;0.0168;0.0;0.193;160.145
4250;6lrh9jZ1xoMwoErgPSj2rY;0.599;0.744;7;-8.72;0.0316;0.131;0.00275;0.723;91.259
4251;4yQw7FR9lcvL6RHtegbJBh;0.687;0.63;6;-10.817;0.0389;0.251;0.0;0.926;110.051
4252;4F1p9de1hUXV7l0DBpPUhL;0.256;0.863;5;-6.582;0.106;3.48e-05;0.00405;0.521;158.947
4253;2YlZnw2ikdb837oKMKjBkW;0.63;0.53;0;-7.259;0.0434;0.4;0.0;0.417;108.038
4254;3cnZCVPfwLKbeFf5eRjUCh;0.641;0.901;7;-3.596;0.0484;0.337;0.0;0.879;93.556
4255;3LF2dZTu15OLD1vfNq1gdy;0.38;0.383;1;-16.004;0.04;0.00573;0.749;0.0346;151.997
4256;6KKw70o8ZTy8LVltAyUwGw;0.441;0.964;7;-5.51;0.119;0.00021;0.928;0.472;179.958
4257;0lmzRoEAZ3OKqnocLC5ByY;0.547;0.922;9;-5.166;0.0605;0.00118;0.000406;0.473;133.309
4258;3iJya7m7trpGv570Ske30n;0.207;0.243;10;-8.181;0.0306;0.925;0.0342;0.394;171.648
4259;2Aqz0jTeEsS6DZbQYqHRGh;0.446;0.885;9;-8.661;0.116;7.29e-05;0.0285;0.601;142.467
4260;65egkOPvoODv4xxiZ5ivT5;0.676;0.867;7;-8.116;0.0314;0.322;1.46e-06;0.601;104.986
4261;1TNiTrOrCgSvJN46XISIDj;0.85;0.601;9;-9.329;0.649;0.145;0.0;0.117;151.109
4262;1OBMSzh2ocRqK2gUFaMBSM;0.652;0.871;5;-3.136;0.034;0.000535;1.23e-05;0.938;128.822
4263;2Gah9qQMVdxCZJllU9HmnZ;0.585;0.804;4;-6.205;0.044;0.0246;1.07e-06;0.673;111.118
4264;09oZ9eXQ2fo6YDrPzJqAoP;0.729;0.545;0;-7.818;0.0316;0.0174;0.000274;0.514;103.012
4265;0G2xfxc8pWcHJ5tUVALSrq;0.502;0.943;4;-3.451;0.0398;0.000145;0.662;0.36;114.024
4266;1gofFAslBqWqeZ1F73GaJe;0.463;0.949;7;-3.092;0.0978;0.00814;1.3e-05;0.577;162.02
4267;0cMyMeOTBeweBZRfP6MJ6e;0.597;0.646;6;-7.378;0.0346;0.277;0.0;0.362;126.958
4268;2lRhq1ZfHNiaVNHkTWeXUv;0.345;0.924;7;-7.767;0.0553;0.00376;0.0;0.434;142.378
4269;7hlLPJo0pxh1jQUERqf5O2;0.42;0.9;11;-7.268;0.0499;7.95e-05;0.000254;0.459;135.916
4270;7a3VOs9FNI9P2HRjBPE1KL;0.574;0.796;7;-4.761;0.0671;0.637;0.00515;0.577;157.948
4271;10nyNJ6zNy2YVYLrcwLccB;0.255;0.393;5;-10.654;0.0278;0.0577;0.00361;0.118;76.426
4272;763LDHO3wYOI7GzXS7uBwU;0.264;0.882;7;-4.362;0.0795;0.00057;0.111;0.766;85.508
4273;1wiphSU5URcMkpMoGK5mFO;0.559;0.501;0;-7.049;0.315;0.78;4.1e-05;0.341;191.54
4274;1Ri9P0ZPrqr6h0REDRdJBd;0.648;0.938;1;-3.298;0.115;0.0339;1.28e-06;0.849;78.496
4275;2Fxmhks0bxGSBdJ92vM42m;0.701;0.425;7;-10.965;0.375;0.328;0.13;0.562;135.128
4276;7cHje4KLujM18aBSLvaySE;0.494;0.502;8;-5.75;0.0329;0.253;4.37e-06;0.162;179.643
4277;6GIRtKNXokeu25nn7U6Hu8;0.564;0.747;5;-3.374;0.0584;0.0728;0.0;0.717;97.878
4278;74ipwWk1JxGtqZjKNq57rm;0.356;0.969;8;-7.569;0.0977;2.2e-05;0.0607;0.216;126.284
4279;7dXExVS7MemfO9WC3mSKW7;0.518;0.67;11;-7.584;0.0356;0.0188;0.0;0.306;105.002
4280;1ZozJfi8u9cO2Ob8KwiwNT;0.459;0.83;2;-6.254;0.0364;5.15e-05;0.00014;0.431;155.827
4281;1UZOjK1BwmwWU14Erba9CZ;0.573;0.781;8;-6.406;0.0555;0.0767;2.64e-05;0.343;139.934
4282;6bbEWtu7bQtl5a5cZStE0z;0.356;0.205;9;-7.617;0.0304;0.756;0.0;0.177;107.057
4283;5XX9oGZfgKMXdHnEp4t2JB;0.688;0.841;2;-5.217;0.179;0.204;0.000295;0.743;133.912
4284;0V9i9sFGO61Kdoqr7LyBxi;0.275;0.977;7;-6.154;0.119;0.000486;0.054;0.412;171.18
4285;6NGsHLZYGVAkXTFr75WWnn;0.293;0.0348;4;-23.92;0.0414;0.962;0.000212;0.101;130.959
4304;3deBoKBR9l8qdgraJ8ZKhA;0.257;0.707;2;-9.761;0.0365;0.156;0.000137;0.543;169.804
4305;3Wn52FjoUJClQOXwKePPp3;0.561;0.984;2;-2.626;0.0636;0.0536;0.0;0.584;146.036
4306;0Dl0dkhHKA1P390SxJBXNJ;0.166;0.887;2;-9.394;0.1;0.0745;0.913;0.242;111.819
4307;254D2uzBQOe60IbS88Ky1r;0.4;0.949;10;-5.032;0.103;3.87e-06;0.742;0.355;145.901
4308;4tvBoSWeIW0bjhKNre5mod;0.684;0.851;9;-9.792;0.0407;0.000613;0.0029;0.512;112.662
4309;5YaskwnGDZFDRipaqzbwQx;0.669;0.784;7;-5.603;0.112;0.194;6.28e-06;0.517;125.993
4310;7jHJ2MzIKO1kIMxGamKRKn;0.534;0.621;2;-5.205;0.0449;0.00124;1.39e-05;0.186;91.845
4311;5ELRkzdzz0HvGpMDlfZHkV;0.518;0.575;5;-4.616;0.0302;0.0259;0.0;0.209;120.019
4312;5lQKRR3MdJLtAwNBiT8Cq0;0.669;0.673;7;-9.754;0.0248;0.203;0.0271;0.867;132.68
4313;28c4nfBHdb3xviamRCEsIe;0.34;0.804;0;-8.355;0.0516;0.00331;0.0191;0.854;131.5
4314;2Y5ngAobMcspRywfmb77k5;0.524;0.945;11;-2.467;0.0797;0.0135;0.00332;0.8;149.819
4315;2oOmV5ZxauVuSK8XdJtVUk;0.489;0.988;10;-3.235;0.06;0.00188;0.0;0.489;132.137
4316;2EqlS6tkEnglzr7tkKAAYD;0.533;0.376;9;-11.913;0.0393;0.0302;0.248;0.187;165.007
4317;1rPiAgK5DD2ve9aPujSJB7;0.565;0.272;4;-4.747;0.032;0.802;0.0;0.331;135.812
4318;5zH710lFSLtkHbMkslLDjR;0.427;0.459;9;-12.442;0.0332;0.116;0.000103;0.383;129.878
4319;4JUo1kPi1D1zwgkER9L1p8;0.309;0.322;8;-10.568;0.0343;0.843;0.0;0.268;78.496
4320;3ZO1Il8Yu9rKR4MGh6VGJf;0.615;0.69;1;-6.636;0.0281;0.000554;0.0;0.779;139.83
4321;5mCprFWOqe0jB96v9RhLBo;0.827;0.682;6;-7.111;0.0435;0.00048;0.0187;0.933;117.967
4322;6nipZlJiUvI0I7lCf1Z7Li;0.548;0.971;9;-3.915;0.16;0.00324;0.000388;0.373;135.028
4323;2QjOHCTQ1Jl3zawyYOpxh6;0.612;0.807;10;-2.81;0.0336;0.0495;0.0177;0.398;124.053
4324;6I3mqTwhRpn34SLVafSH7G;0.601;0.741;2;-5.569;0.0478;0.185;2.91e-05;0.441;153.96
4325;0XPlSuCVQ1nOhzTpFgnDSz;0.531;0.491;5;-5.47;0.042;0.447;0.0;0.521;129.38
4326;079Ey5uxL04AKPQgVQwx5h;0.823;0.544;5;-7.132;0.0715;0.0215;0.00315;0.664;149.903
4327;7pKVxdbAoEt0meMwn0hH6Y;0.498;0.00891;10;-23.281;0.0454;0.995;0.962;0.323;69.365
4328;4jDmJ51x1o9NZB5Nxxc7gY;0.574;0.628;2;-8.815;0.036;0.13;0.0;0.803;153.119
4329;4mTocVucV3n6ojv8ePWMtH;0.345;0.0507;11;-22.241;0.0346;0.984;0.00653;0.0622;86.347
4330;5YPMEOJ58kfl56VHxTgwx3;0.691;0.921;8;-1.702;0.0533;0.173;0.0;0.8;130.072
4331;3MaQaERbMB7LFtSzPFYQSp;0.541;0.539;2;-4.556;0.0533;0.0431;0.0;0.138;129.917
4332;2HzoSBdq66iBoJXnnh1Tsq;0.572;0.852;6;-4.712;0.0322;0.00105;0.0;0.378;129.969
4333;1covOzgqUCpWfsae6mbgqK;0.596;0.715;6;-8.233;0.031;0.222;0.000657;0.255;125.015
4334;7HKRWMTErKh56EIBeFcmdf;0.393;0.802;5;-4.499;0.0367;0.0168;0.0;0.338;140.101
4335;1la77FlvMeb1aEq5LRwT51;0.533;0.342;11;-8.931;0.0556;0.875;0.876;0.316;165.905
